year,primary_type,description,location_description,district,arrest,Num_Occurance
2016,BATTERY,DOMESTIC BATTERY SIMPLE,PARK PROPERTY,12,False,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,11,False,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,12,False,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,CHA PARKING LOT/GROUNDS,12,True,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,1,False,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,False,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,False,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,12,False,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,1,False,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,12,False,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,MEDICAL/DENTAL OFFICE,12,False,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,GROCERY FOOD STORE,12,False,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,11,False,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,11,False,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,12,False,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT/GARAGE(NON.RESID.),10,False,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,True,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT/GARAGE(NON.RESID.),12,False,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,11,False,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE-COMMERCIAL,12,True,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,2
2016,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,CHA PARKING LOT/GROUNDS,12,True,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,1,True,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,GROCERY FOOD STORE,1,False,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,1,True,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,12,False,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,12,False,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,11,False,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,True,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT/GARAGE(NON.RESID.),12,False,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,11,False,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,GOVERNMENT BUILDING/PROPERTY,12,False,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,11,False,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,False,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,12,True,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,12,True,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,11,False,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,False,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,False,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER,1,False,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,12,False,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER,12,False,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,RESTAURANT,12,False,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,11,False,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,True,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER,12,False,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2016,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2016,ASSAULT,AGGRAVATED: HANDGUN,CHA APARTMENT,12,False,1
2016,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,12,False,1
2016,ASSAULT,AGGRAVATED: HANDGUN,PARKING LOT/GARAGE(NON.RESID.),12,False,1
2016,ASSAULT,SIMPLE,APARTMENT,12,False,1
2016,ASSAULT,SIMPLE,SIDEWALK,12,False,1
2016,ASSAULT,SIMPLE,APARTMENT,12,False,1
2016,ASSAULT,SIMPLE,STREET,12,True,1
2016,ASSAULT,SIMPLE,RESIDENCE,12,False,1
2016,ASSAULT,SIMPLE,HOSPITAL BUILDING/GROUNDS,12,False,1
2016,ASSAULT,SIMPLE,SIDEWALK,1,False,1
2016,ASSAULT,SIMPLE,RESIDENCE,12,False,1
2016,ASSAULT,SIMPLE,CHA HALLWAY/STAIRWELL/ELEVATOR,12,True,1
2016,ASSAULT,SIMPLE,STREET,12,False,1
2016,ASSAULT,SIMPLE,OTHER,12,False,1
2016,ASSAULT,SIMPLE,STREET,12,False,1
2016,ASSAULT,SIMPLE,RESIDENCE,11,False,1
2016,ASSAULT,SIMPLE,STREET,11,False,1
2016,ASSAULT,SIMPLE,CHA PARKING LOT/GROUNDS,12,True,1
2016,ASSAULT,SIMPLE,APARTMENT,12,False,1
2016,ASSAULT,SIMPLE,APARTMENT,12,False,1
2016,ASSAULT,SIMPLE,APARTMENT,12,True,1
2016,ASSAULT,SIMPLE,STREET,12,False,1
2016,THEFT,$500 AND UNDER,RESIDENCE,12,False,1
2016,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),12,False,1
2016,THEFT,$500 AND UNDER,STREET,12,False,1
2016,THEFT,$500 AND UNDER,STREET,12,True,1
2016,THEFT,$500 AND UNDER,CHA APARTMENT,12,False,1
2016,THEFT,$500 AND UNDER,APARTMENT,12,False,1
2016,THEFT,$500 AND UNDER,RESIDENCE,12,False,1
2016,THEFT,$500 AND UNDER,STREET,12,False,1
2016,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,11,False,1
2016,CRIMINAL DAMAGE,TO PROPERTY,OTHER,12,False,1
2016,CRIMINAL DAMAGE,TO PROPERTY,CHA APARTMENT,12,False,1
2016,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,12,False,1
2016,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,11,False,1
2016,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,12,False,1
2016,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,12,False,1
2016,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,11,False,1
2016,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,12,False,1
2016,CRIMINAL DAMAGE,TO VEHICLE,STREET,12,False,1
2016,CRIMINAL DAMAGE,TO VEHICLE,STREET,12,False,1
2016,CRIMINAL DAMAGE,TO VEHICLE,APARTMENT,11,True,1
2016,CRIMINAL DAMAGE,TO VEHICLE,"SCHOOL, PUBLIC, GROUNDS",12,False,1
2016,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),12,False,1
2015,CRIMINAL TRESPASS,TO RESIDENCE,CHA APARTMENT,12,False,1
2015,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,APARTMENT,12,False,1
2015,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,APARTMENT,12,False,1
2015,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,12,True,1
2015,STALKING,SIMPLE,SIDEWALK,12,False,1
2015,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,12,False,1
2015,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,APARTMENT,12,False,1
2015,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,STREET,12,True,1
2015,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,RESTAURANT,1,False,1
2015,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,HOSPITAL BUILDING/GROUNDS,12,False,1
2015,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,HOSPITAL BUILDING/GROUNDS,12,False,1
2015,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,12,True,1
2015,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,VACANT LOT/LAND,12,False,1
2015,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,11,False,1
2015,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,HOSPITAL BUILDING/GROUNDS,12,False,1
2015,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,RESIDENCE,1,False,2
2015,INTIMIDATION,INTIMIDATION,OTHER,1,False,1
2015,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,STREET,11,False,1
2015,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,APARTMENT,12,False,1
2015,INTIMIDATION,INTIMIDATION,GOVERNMENT BUILDING/PROPERTY,1,True,1
2015,ROBBERY,STRONGARM - NO WEAPON,STREET,12,False,1
2015,ROBBERY,STRONGARM - NO WEAPON,APARTMENT,12,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,12,True,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,DRIVEWAY - RESIDENTIAL,12,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,True,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,11,False,2
2015,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,2
2015,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT/GARAGE(NON.RESID.),1,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT/GARAGE(NON.RESID.),12,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,12,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,12,False,3
2015,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,11,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,CHA PARKING LOT/GROUNDS,12,True,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,12,True,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,5
2015,BATTERY,DOMESTIC BATTERY SIMPLE,CHA PARKING LOT/GROUNDS,12,True,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,8
2015,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,11,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,COMMERCIAL / BUSINESS OFFICE,12,True,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,2
2015,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,12,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,2
2015,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,2
2015,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,2
2015,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,12,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,12,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,12,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,12,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,9
2015,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,12,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,11,True,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER,12,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,1,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,12,True,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,2
2015,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,12,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,HOSPITAL BUILDING/GROUNDS,12,False,2
2015,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,12,False,2
2015,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,2
2015,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT/GARAGE(NON.RESID.),12,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,1,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,11,False,3
2015,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,True,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,ANIMAL HOSPITAL,12,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,True,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,CHA PARKING LOT/GROUNDS,12,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,True,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,1,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,HOSPITAL BUILDING/GROUNDS,12,False,2
2015,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,True,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,12,True,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT/GARAGE(NON.RESID.),12,True,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,11,False,3
2015,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,3
2015,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,2
2015,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,1,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,2
2015,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,11,False,2
2015,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,12,False,1
2015,ASSAULT,AGGRAVATED: HANDGUN,CHA PARKING LOT/GROUNDS,12,True,1
2015,ASSAULT,SIMPLE,RESIDENCE,11,False,1
2015,ASSAULT,SIMPLE,VEHICLE NON-COMMERCIAL,12,False,1
2015,ASSAULT,SIMPLE,RESIDENCE,12,False,2
2015,ASSAULT,SIMPLE,SIDEWALK,1,True,1
2015,ASSAULT,SIMPLE,OTHER,1,False,3
2015,ASSAULT,SIMPLE,STREET,12,False,1
2015,ASSAULT,SIMPLE,RESIDENCE,12,False,1
2015,ASSAULT,SIMPLE,RESIDENCE,12,False,1
2015,ASSAULT,SIMPLE,APARTMENT,12,False,3
2015,ASSAULT,SIMPLE,APARTMENT,11,False,1
2015,ASSAULT,SIMPLE,APARTMENT,11,False,1
2015,ASSAULT,SIMPLE,ALLEY,11,False,1
2015,ASSAULT,SIMPLE,RESIDENCE,12,False,1
2015,ASSAULT,SIMPLE,RESIDENCE,12,False,1
2015,ASSAULT,SIMPLE,RESIDENCE,12,False,1
2015,ASSAULT,SIMPLE,CHA PARKING LOT/GROUNDS,12,False,1
2015,ASSAULT,SIMPLE,APARTMENT,11,True,1
2015,ASSAULT,SIMPLE,APARTMENT,12,True,1
2015,ASSAULT,SIMPLE,RESIDENCE,12,False,1
2015,ASSAULT,SIMPLE,APARTMENT,11,False,1
2015,ASSAULT,SIMPLE,SIDEWALK,12,False,1
2015,ASSAULT,SIMPLE,RESIDENCE,12,False,1
2015,ASSAULT,SIMPLE,RESIDENCE,12,False,1
2015,ASSAULT,SIMPLE,RESIDENCE,12,False,1
2015,ASSAULT,SIMPLE,CHA APARTMENT,12,False,1
2015,ASSAULT,SIMPLE,CHA APARTMENT,12,False,1
2015,ASSAULT,SIMPLE,STREET,12,False,1
2015,THEFT,OVER $500,RESIDENCE,12,False,1
2015,THEFT,OVER $500,CHA HALLWAY/STAIRWELL/ELEVATOR,12,False,1
2015,THEFT,$500 AND UNDER,STREET,12,False,1
2015,THEFT,$500 AND UNDER,SIDEWALK,12,False,1
2015,THEFT,$500 AND UNDER,SIDEWALK,12,False,1
2015,THEFT,$500 AND UNDER,APARTMENT,12,False,1
2015,THEFT,$500 AND UNDER,RESIDENCE,12,False,1
2015,THEFT,FROM BUILDING,APARTMENT,12,False,1
2015,CRIMINAL DAMAGE,TO PROPERTY,CHA APARTMENT,12,False,1
2015,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,12,False,1
2015,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,12,False,2
2015,CRIMINAL DAMAGE,TO PROPERTY,VEHICLE NON-COMMERCIAL,12,False,1
2015,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,11,False,2
2015,CRIMINAL DAMAGE,TO PROPERTY,STREET,12,False,1
2015,CRIMINAL DAMAGE,TO VEHICLE,STREET,12,False,2
2015,CRIMINAL DAMAGE,TO VEHICLE,STREET,12,False,1
2015,CRIMINAL DAMAGE,TO VEHICLE,STREET,1,False,1
2015,CRIMINAL DAMAGE,TO VEHICLE,STREET,12,False,1
2015,CRIMINAL DAMAGE,TO VEHICLE,RESTAURANT,12,False,1
2015,CRIMINAL DAMAGE,TO VEHICLE,STREET,12,False,1
2015,CRIMINAL DAMAGE,TO VEHICLE,STREET,12,False,2
2015,CRIMINAL DAMAGE,TO VEHICLE,STREET,12,False,1
2015,CRIMINAL DAMAGE,TO VEHICLE,STREET,11,False,1
2015,CRIMINAL DAMAGE,TO VEHICLE,STREET,12,False,1
2015,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,APARTMENT,12,True,1
2015,HOMICIDE,FIRST DEGREE MURDER,HOUSE,12,False,1
2015,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,STREET,1,True,1
2015,OFFENSE INVOLVING CHILDREN,CHILD ABDUCTION,SIDEWALK,1,False,1
2015,BATTERY,AGG: HANDS/FIST/FEET NO/MINOR INJURY,STREET,11,False,1
2015,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,SIDEWALK,12,False,1
2015,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,SIDEWALK,12,False,1
2015,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,PARKING LOT/GARAGE(NON.RESID.),12,False,1
2015,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE W-VIN",PARKING LOT/GARAGE(NON.RESID.),12,False,1
2015,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,ATM (AUTOMATIC TELLER MACHINE),12,False,1
2015,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,OTHER COMMERCIAL TRANSPORTATION,1,False,1
2015,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,12,False,1
2015,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,CHA PARKING LOT/GROUNDS,12,False,1
2015,CRIM SEXUAL ASSAULT,PREDATORY,APARTMENT,12,False,1
2015,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,APARTMENT,12,True,1
2015,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,APARTMENT,12,True,1
2015,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,CHA APARTMENT,12,False,1
2015,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,12,False,1
2015,ROBBERY,STRONGARM - NO WEAPON,ALLEY,12,False,1
2015,ROBBERY,STRONGARM - NO WEAPON,APARTMENT,11,False,1
2015,ROBBERY,STRONGARM - NO WEAPON,STREET,12,True,1
2015,BATTERY,SIMPLE,CHA APARTMENT,12,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,True,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENTIAL YARD (FRONT/BACK),12,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,True,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,True,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,True,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,12,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,CHA HALLWAY/STAIRWELL/ELEVATOR,12,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER,12,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,1,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,CTA STATION,12,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER,12,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT/GARAGE(NON.RESID.),12,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT/GARAGE(NON.RESID.),12,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,5
2015,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,2
2015,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,12,True,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,12,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,12,False,2
2015,BATTERY,DOMESTIC BATTERY SIMPLE,RESTAURANT,1,False,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,RESTAURANT,12,True,1
2015,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
